Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
593,7,0.4333,9.097999999999999,5930.0,0.0015279999999999998,0.9992989999999999,B3GNT9 CYP7A1 ENAH NLRP2 SULT1C3 TMEM150C TRPV2,cholesterol metabolic process|secondary alcohol metabolic process|sterol metabolic process|proprioception|actin polymerization-dependent cell motility,0.0007518|0.000876|0.000955|0.002037|0.002715,1|1|1|1|1,47.84|44.24|42.33|588.4|420.3
594,6,0.4189,6.2829999999999995,4921.0,0.0012720000000000001,0.998474,B3GNTL1 BCL7C CGREF1 PLD1 RNF222 TUBA3C,regulation of microvillus assembly|regulation of synaptic vesicle cycle|regulation of microvillus organization|phosphatidic acid biosynthetic process|phosphatidic acid metabolic process,0.002037|0.002619|0.004071|0.01448|0.01534,1|1|1|1|1,572.1|429.1|264|70.05|66.01
595,5,0.4541,4.541,3888.0,0.001164,0.996692,B4GALNT1 GPR182 MDK STMN2 ZNF254,positive regulation of neuron projection development|glial cell projection elongation|positive regulation of inflammatory response to wounding|negative regulation of inflammatory response to wounding|positive regulation of blood vessel branching,0.0005831|0.000728|0.000728|0.0009706|0.0009706,1|1|1|1|1,52.47|2060|2060|1373|1373
596,6,0.4251,6.377000000000001,4886.0,0.0013,0.998474,B4GALNT2 CCDC70 DHRS12 NLK PTTG2 SPRY4,UDP-N-acetylgalactosamine metabolic process|serine phosphorylation of STAT protein|negative regulation of cell adhesion|lipid glycosylation|negative regulation of substrate adhesion-dependent cell spreading,0.001358|0.001698|0.003773|0.004409|0.005086,1|1|1|1|1,980.7|735.5|20.94|245.2|210.2
597,6,0.4317,6.476,4784.0,0.001349,0.998474,B4GALT4 BPIFB1 ELF1 GFM2 TTYH3 ZNF266,ribosome disassembly|negative regulation of toll-like receptor 4 signaling pathway|regulation of toll-like receptor 4 signaling pathway|innate immune response in mucosa|regulation of B cell receptor signaling pathway,0.002619|0.0032|0.006681|0.00697|0.00755,1|1|1|1|1,429.1|343.2|156|149.2|137.3
598,21,0.4029,84.6,17450.0,0.0048130000000000004,1.0,AARD BAALC C8orf76 COL14A1 DCDC2 ENPP2 FBXO32 GNPNAT1 GSDMC KLHL38 MTSS1 NECAB1 NETO2 NOV PPDPFL RNF139 SLC22A4 SLC30A8 TRMT12 WDYHV1 ZFHX4,nephron tubule epithelial cell differentiation|smooth muscle cell proliferation|regulation of kainate selective glutamate receptor activity|negative regulation of sensory perception of pain|epithelial cell proliferation,0.003343|0.003343|0.004455|0.004455|0.004589,1|1|1|1|1,447.7|447.7|298.5|298.5|20.12
599,12,0.4128,27.25,8095.0,0.0033450000000000003,0.999986,CDC6 CDT1 GMNN MRE11 ORC1 ORC2 ORC3 ORC4 ORC5 ORC6 PNKP USP37,DNA replication initiation|DNA-dependent DNA replication|G1/S transition of mitotic cell cycle|cell cycle G1/S phase transition|pre-replicative complex assembly,4.366e-22|8.573e-22|6.77e-21|7.881e-21|1.308e-20,6.887e-18|6.762e-18|3.56e-17|3.108e-17|4.126e-17,359.2|97.31|137.3|135.1|237.6
600,15,0.407,42.74,11410.0,0.003722,0.999999,ADAMTS15 ADAMTS8 BACE1 C11orf53 CRYAB FXYD6 HTR3A HTR3B KCNJ1 NXPE1 NXPE2 NXPE4 POU2F3 RNF214 TMEM136,serotonin receptor signaling pathway|ion transmembrane transport|cellular response to dopamine|response to dopamine|transmembrane transport,0.0003988|0.0006824|0.001626|0.001665|0.001727,1|1|1|1|1,70.41|6.532|33.9|33.49|5.313
601,6,0.4275,6.412000000000001,4826.0,0.001323,0.998474,BACE2 CACNG3 CCDC28A CNPY3 CSGALNACT2 PRCP,"dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process|chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process|plasma kallikrein-kinin cascade|kinin cascade|glucose homeostasis",0.0005824|0.0008735|0.001165|0.001165|0.001252,1|1|1|1|1,3432|1716|1144|1144|36.32
602,6,0.4167,6.251,4881.0,0.001276,0.998474,BACH2 BANK1 CCDC122 FAT4 GPR135 PTGER2,cellular response to prostaglandin E stimulus|cellular response to prostaglandin stimulus|response to prostaglandin E|response to prostaglandin|cellular response to alcohol,1.51e-05|2.495e-05|3.204e-05|5.199e-05|0.0003736,0.2382|0.1968|0.1684|0.205|1,367.8|280.2|245.2|189.8|68.42
603,5,0.4242,4.242,3836.0,0.001102,0.996692,BAD GDF7 OR52K1 TMEM231 TMEM89,roof plate formation|positive regulation of tendon cell differentiation|regulation of tendon cell differentiation|positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress|cellular response to chromate,0.0004854|0.0004854|0.0004854|0.0004854|0.0004854,1|1|1|1|1,4119|4119|4119|4119|4119
604,7,0.416,8.736,5742.0,0.001515,0.9992989999999999,BAG3 CCDC9B FOLR1 LCA5 SEMA7A TENM4 WNT11,heart formation|mesenchymal cell differentiation|ameboidal-type cell migration|mesenchyme development|movement of cell or subcellular component,1.51e-05|1.543e-05|2.351e-05|4.129e-05|5.1e-05,0.2382|0.1217|0.1236|0.1628|0.1609,367.8|56.58|49.04|40.49|9.246
605,6,0.4201,6.3020000000000005,4851.0,0.001294,0.998474,BAIAP3 FUT2 MISP PPP1R16B TRAK2 UBE2E3,anterograde dendritic transport of mitochondrion|regulation of dense core granule exocytosis|regulation of endothelial cell proliferation|dendritic transport of mitochondrion|negative regulation of peptidyl-serine dephosphorylation,0.0005824|0.0005824|0.0006378|0.0008735|0.001165,1|1|1|1|1,3432|3432|51.23|1716|1144
606,18,0.4055,62.04,13870.0,0.004443,1.0,AKAP2 BARHL1 C9orf16 C9orf84 FAM129B GBGT1 KIF12 OR13C3 OR1J1 OR1J2 OR1J4 OR1L1 OR1L8 OR1N2 PALM2 RALGAPA1 TXNDC8 ZBTB6,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,2.113e-08|3.158e-08|4.075e-08|6.6e-08|8.504e-08,0.0003333|0.000249|0.0002143|0.0002603|0.0002683,20.43|19.25|18.54|17.26|16.62
607,6,0.4206,6.309,4705.0,0.001336,0.998474,BARHL2 CACNG8 HOOK2 ME3 SERPINE2 TRIM58,"regulation of synaptic transmission, glutamatergic|lysosomal transport|mating plug formation|seminal vesicle epithelium development|positive regulation of synaptic transmission",0.0001791|0.0004255|0.0005824|0.0005824|0.000601,1|1|1|1|1,98.07|62.98|3432|3432|52.81
608,19,0.3923,67.08,13080.0,0.0050869999999999995,1.0,CCND2 FURIN HERPUD1 IKBKB IKZF3 IRF4 IRS1 MAF MEF2C NFKB1 POU2AF1 PRDM1 RELA RELB SMAD7 TCF3 TRAF5 UBALD2 ZNF296,positive regulation of macromolecule metabolic process|positive regulation of metabolic process|regulation of primary metabolic process|regulation of cellular metabolic process|regulation of macromolecule metabolic process,4.143e-11|1.55e-10|7.021e-10|1.363e-09|2.443e-09,6.534e-07|1.222e-06|3.692e-06|5.373e-06|7.706e-06,5.102|4.707|3.321|3.204|3.105
609,11,0.4083,22.46,7104.0,0.0031420000000000003,0.999969,BATF3 IKZF1 IRF4 JUNB MYB PTPN1 PTPN11 RORC SBNO2 SOS1 STAT3,hemopoiesis|hematopoietic or lymphoid organ development|leukocyte differentiation|immune system development|myeloid cell differentiation,5.754e-11|1.07e-10|1.457e-10|1.689e-10|8.2e-10,9.076e-07|8.442e-07|7.66e-07|6.661e-07|2.587e-06,26.19|24.2|37.13|22.83|49.93
610,8,0.4095,11.47,6461.0,0.0017670000000000001,0.9996790000000001,ANO8 BBS2 HSD11B2 KRT40 PAQR4 PSMB10 RAB26 ZNF423,Golgi to plasma membrane protein transport|establishment of protein localization to plasma membrane|Golgi to plasma membrane transport|vesicle-mediated transport to the plasma membrane|regulation of blood volume by renal aldosterone,6.506e-05|0.0001537|0.0001869|0.0004744|0.001164,1|1|0.9827|1|1,171.6|109.5|99.01|61.29|1287
611,6,0.4323,6.485,5026.0,0.001286,0.998474,BCAN ERGIC1 ITGB1BP1 RASGRF1 TBC1D26 TMC5,regulation of GTPase activity|activation of GTPase activity|negative regulation of cell adhesion involved in substrate-bound cell migration|negative regulation of protein targeting to membrane|blood vessel endothelial cell proliferation involved in sprouting angiogenesis,0.0002582|0.0004807|0.001165|0.002037|0.002328,1|1|1|1|1,21.02|59.18|1144|572.1|490.4
612,55,0.3511,521.4,43660.0,0.011770000000000001,1.0,ERVV-2 GP6 KIR2DL1 KIR2DL3 KLK3 KLK4 LAIR1 LAIR2 LILRA4 LILRB2 LILRB5 NLRP11 NLRP13 NLRP4 NLRP9 RFPL4A SHISA7 SMIM17 VN1R1 VN1R4 ZFP28 ZIM3 ZNF135 ZNF211 ZNF264 ZNF28 ZNF304 ZNF324 ZNF324B ZNF329 ZNF415 ZNF416 ZNF460 ZNF524 ZNF528 ZNF534 ZNF543 ZNF548 ZNF550 ZNF581 ZNF586 ZNF587 ZNF610 ZNF665 ZNF667 ZNF677 ZNF701 ZNF772 ZNF773 ZNF805 ZNF808 ZNF880 ZSCAN22 ZSCAN5A ZSCAN5B,"regulation of transcription by RNA polymerase II|regulation of transcription, DNA-templated|regulation of nucleic acid-templated transcription|regulation of RNA biosynthetic process|regulation of gene expression",6.875e-18|7.68e-15|7.75e-15|8.113e-15|2.081e-14,1.085e-13|6.057e-11|4.075e-11|3.199e-11|6.564e-11,4.89|3.755|3.754|3.749|3.041
613,6,0.4266,6.399,4889.0,0.0013039999999999998,0.998474,ABCA13 ADAMTS13 BCAS1 TMEM8B TRAF1 USP30,cell-matrix adhesion|protein K6-linked deubiquitination|cell-substrate adhesion|negative regulation of mitophagy|cellular response to tumor necrosis factor,0.0005653|0.001165|0.0012|0.001746|0.002131,1|1|1|1|1,54.48|1144|37.11|686.5|27.68
614,6,0.4244,6.3660000000000005,4825.0,0.001315,0.998474,BCKDHB BPIFB4 FKTN GNPDA2 IFT52 KCNB1,glucosamine catabolic process|N-acetylglucosamine catabolic process|intraciliary anterograde transport|glucosamine metabolic process|positive regulation of norepinephrine secretion,0.0008735|0.001165|0.001165|0.001456|0.001456,1|1|1|1|1,1716|1144|1144|858.1|858.1
615,6,0.4271,6.407,4408.0,0.0014470000000000002,0.998474,ACBD3 BCL11A DDHD2 FLT3 GAB2 ZFP64,negative regulation of branching morphogenesis of a nerve|negative regulation of protein homooligomerization|negative regulation of protein oligomerization|negative regulation of neuron remodeling|regulation of neuron remodeling,0.0005824|0.0005824|0.0005824|0.0005824|0.0005824,1|1|1|1|1,3432|3432|3432|3432|3432
616,7,0.4015,8.431000000000001,5846.0,0.001437,0.9992989999999999,BCL2L11 BLOC1S2 GMPR NEIL2 PPM1M SCGN SPINT3,mitochondrial outer membrane permeabilization|positive regulation of mitochondrial membrane permeability involved in apoptotic process|mitochondrial outer membrane permeabilization involved in programmed cell death|positive regulation of mitochondrial membrane permeability|regulation of mitochondrial membrane permeability involved in apoptotic process,1.51e-05|1.875e-05|2.279e-05|2.958e-05|3.459e-05,0.2382|0.1479|0.1198|0.1166|0.1091,367.8|326.9|294.2|255.8|235.4
617,6,0.4405,6.607,4911.0,0.00134,0.998474,BCL2L12 FCRLB GPR148 IFT80 PMAIP1 TNFAIP6,negative regulation of response to stimulus|regulation of extrinsic apoptotic signaling pathway|inhibition of cysteine-type endopeptidase activity involved in apoptotic process|regulation of intrinsic apoptotic signaling pathway|articular cartilage development,0.0007674|0.0008592|0.0008735|0.000881|0.001165,1|1|1|1|1,7.611|44.01|1716|43.45|1144
618,6,0.4108,6.162000000000001,4724.0,0.001299,0.998474,BCL2L14 DPPA4 F13A1 KIRREL2 RMDN2 WNT5B,positive regulation of convergent extension involved in gastrulation|regulation of convergent extension involved in gastrulation|lens fiber cell development|positive regulation of non-canonical Wnt signaling pathway|wound healing,0.0008735|0.0008735|0.004071|0.004651|0.006621,1|1|1|1|1,1716|1716|264|228.8|15.46
619,22,0.4028,93.05,15320.0,0.006019,1.0,BCL10 CYLD IKBKB IL1R1 IL1RAP MYD88 N4BP1 NFKB2 NFKBIA NFKBIB RBCK1 RELA RIPK1 RNF31 SPATA2 STUB1 TAB2 TNFAIP3 TNIP1 TRAF2 TRAF3 TRAF6,regulation of DNA-binding transcription factor activity|positive regulation of NF-kappaB transcription factor activity|pattern recognition receptor signaling pathway|regulation of I-kappaB kinase/NF-kappaB signaling|I-kappaB kinase/NF-kappaB signaling,3.839e-24|5.349e-24|3.982e-23|1.133e-21|2.208e-21,6.056e-20|4.219e-20|2.094e-19|4.466e-18|6.966e-18,35.16|76.91|91.66|51.59|140.7
620,15,0.4092,42.97,9712.0,0.004391,0.999999,BLM CHTF18 CHTF8 DSCC1 FANCM MMS22L NFATC2IP NSMCE1 NSMCE3 NSMCE4A RMI1 RMI2 SMC6 TOP3A TRAIP,DNA metabolic process|DNA replication|DNA repair|nucleic acid metabolic process|DNA recombination,2.091e-19|5.35e-16|3.749e-13|4.332e-13|1.374e-12,3.299e-15|4.219e-12|1.971e-09|1.708e-09|4.334e-09,24.61|50.66|25.91|8.612|49.04
621,7,0.4066,8.54,5756.0,0.001478,0.9992989999999999,BCL9 CAMKK1 KIAA0232 LDB2 MDGA1 MEIOB NEBL,somatic stem cell population maintenance|stem cell population maintenance|maintenance of cell number|cardiac muscle thin filament assembly|regulation of synaptic membrane adhesion,0.0002165|0.0007881|0.0008127|0.001358|0.001698,1|1|1|1|1,90.53|46.7|45.97|980.7|735.5
622,20,0.4104,77.98,13920.0,0.005553,1.0,ACVR1 ACVR2A BAMBI BCL9L BMPR1A FKBP1A FOXA2 HNF1A HNF4A IPO8 LEMD3 LRIG1 LRIG3 MIB1 NEO1 RGMB SMAD1 SMAD7 TCF7L2 UBAC1,transmembrane receptor protein serine/threonine kinase signaling pathway|regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|regulation of BMP signaling pathway|negative regulation of BMP signaling pathway,1.418e-15|1.472e-14|6.829e-13|6.961e-12|4.205e-11,2.236e-11|1.161e-10|3.591e-09|2.745e-08|1.326e-07,52.27|41.03|58.84|70.67|98.07
623,6,0.4344,6.516,4591.0,0.0014140000000000001,0.998474,BDH2 BRAP SNX13 SNX14 USP47 WDFY1,siderophore biosynthetic process|siderophore metabolic process|positive regulation of histone deacetylase activity|positive regulation of toll-like receptor 3 signaling pathway|regulation of toll-like receptor 3 signaling pathway,0.0006794|0.0006794|0.002376|0.002715|0.003054,1|1|1|1|1,2942|2942|490.4|420.3|367.8
624,22,0.4023,92.93,17860.0,0.005164,1.0,AGO1 AGO3 AGO4 ARMH1 AZIN2 BEST4 C1orf123 C1orf50 CFAP57 CYP4A22 CYP4Z1 ERMAP EXO5 GJB3 LURAP1 MFSD2A PPT1 ZBTB8A ZFP69 ZFP69B ZNF684 ZNF691,"miRNA loading onto RISC involved in gene silencing by miRNA|RNA secondary structure unwinding|small RNA loading onto RISC|negative regulation of translation, ncRNA-mediated|miRNA mediated inhibition of translation",1.088e-07|1.495e-07|1.992e-07|5.058e-07|5.058e-07,0.001716|0.001179|0.001047|0.001994|0.001596,420.3|367.8|326.9|226.3|226.3
625,6,0.4174,6.261,4827.0,0.001292,0.998474,BDKRB2 CDC23 COX7A1 PIK3C2G PROK2 ZMAT2,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator|regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator|negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress|regulation of intrinsic apoptotic signaling pathway in response to osmotic stress|metaphase/anaphase transition of mitotic cell cycle,0.0005824|0.0005824|0.001456|0.001746|0.002328,1|1|1|1|1,3432|3432|858.1|686.5|490.4
626,6,0.4028,6.041,4669.0,0.001289,0.998474,ANTXRL BEGAIN KIAA0408 OR1M1 PPFIA1 TRABD,regulation of postsynaptic neurotransmitter receptor activity|negative regulation of protein localization to plasma membrane|negative regulation of protein localization to cell periphery|negative regulation of stress fiber assembly|glutamate secretion,0.005812|0.00726|0.007839|0.008128|0.008707,1|1|1|1|1,180.7|143|132|127.1|118.4
627,9,0.4293,15.45,6623.0,0.002322,0.9998530000000001,ADIPOR2 BCL11A BCL2 BEND4 IRF8 MEF2D SIK3 SLC5A3 ZFP64,regulation of neuron maturation|regulation of cell maturation|negative regulation of cell growth|positive regulation of cellular metabolic process|negative regulation of growth,1.117e-05|4.658e-05|6.224e-05|6.403e-05|0.0001388,0.1762|0.3674|0.3273|0.2525|0.4379,457.7|208|36.71|4.947|27.91
628,7,0.4107,8.624,5330.0,0.001611,0.9992989999999999,BEND5 CD3G CLCN6 DHRS4 DHRS4L2 GRP RNASE3,neuropeptide signaling pathway|positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway|psychomotor behavior|regulation of phospholipase C-activating G protein-coupled receptor signaling pathway|induction of bacterial agglutination,0.001258|0.002424|0.002424|0.002909|0.002909,1|1|1|1|1,37.79|514.9|514.9|411.9|411.9
629,7,0.402,8.442,5684.0,0.0014789999999999998,0.9992989999999999,ATP2C2 BEND6 BSPH1 OR2T35 PCDHB15 RETREG2 ZC3H14,negative regulation of mRNA polyadenylation|negative regulation of mRNA 3'-end processing|manganese ion transmembrane transport|manganese ion transport|regulation of mRNA polyadenylation,0.003054|0.003393|0.003732|0.005763|0.006101,1|1|1|1|1,367.8|326.9|294.2|183.9|173.1
630,6,0.4207,6.31,4841.0,0.001299,0.998474,BFSP2 FBXL14 SLC5A9 SWAP70 TMEM61 TSKS,negative regulation of dephosphorylation|negative regulation of cell-cell adhesion mediated by integrin|negative regulation of peptidyl-serine dephosphorylation|regulation of dephosphorylation|regulation of peptidyl-serine dephosphorylation,0.0004646|0.0008735|0.001165|0.001626|0.001746,1|1|1|1|1,60.22|1716|1144|31.78|686.5
631,6,0.4187,6.281000000000001,4971.0,0.001259,0.998474,BHLHA9 CCDC88C GAS2L1 IDNK RAB15 RAPGEF4,small GTPase mediated signal transduction|protein secretion|establishment of protein localization to extracellular region|protein localization to extracellular region|peptide secretion,4.09e-05|0.0003955|0.0004029|0.0004566|0.0005392,0.6452|1|1|1|1,39.3|65.38|64.76|60.75|55.81
632,8,0.6003,16.81,5622.0,0.002972,0.9996790000000001,IL6R IL6ST JAK1 LIFR SBNO2 SLC39A1 SOCS3 STAT3,cellular response to interleukin-6|response to interleukin-6|interleukin-6-mediated signaling pathway|ciliary neurotrophic factor-mediated signaling pathway|cellular response to cytokine stimulus,1.38e-15|2.462e-15|6.081e-14|2.15e-09|5.251e-09,2.176e-11|1.942e-11|3.197e-10|8.478e-06|1.657e-05,429.1|386.2|715.1|1545|17.9
633,22,0.3871,89.43,16340.0,0.005429,1.0,AQP7 CBWD1 CBWD2 CBWD5 CCL19 CNN2 CNTNAP3 CNTNAP3B FOXD4 FOXD4L4 FOXD4L5 IL11RA OR13J1 OR2S2 PGM5 SPAG8 SPATA31A6 SPATA31A7 ST3GAL1 TESK1 ZNF658 ZNF850,negative regulation of leukocyte apoptotic process|memory B cell differentiation|positive regulation of dendritic cell dendrite assembly|spermatogenesis|male gamete generation,0.00119|0.002133|0.002133|0.002533|0.002863,1|1|1|1|1,40.7|936.1|936.1|6.833|6.604
634,27,0.3762,132.1,19350.0,0.006761,1.0,EPS15L1 GMIP MEF2B OR7C2 SMIM7 SSBP4 ZNF100 ZNF101 ZNF124 ZNF14 ZNF195 ZNF253 ZNF43 ZNF443 ZNF486 ZNF492 ZNF564 ZNF625 ZNF682 ZNF69 ZNF714 ZNF737 ZNF763 ZNF844 ZNF91 ZNF98 ZNF99,"regulation of transcription by RNA polymerase II|regulation of transcription, DNA-templated|regulation of nucleic acid-templated transcription|regulation of RNA biosynthetic process|regulation of RNA metabolic process",2.158e-17|1.444e-14|1.454e-14|1.501e-14|7.78e-14,3.404e-13|1.139e-10|7.643e-11|5.919e-11|2.455e-10,6.784|5.065|5.063|5.056|4.693
635,6,0.4389,6.584,5039.0,0.001302,0.998474,BICDL1 FTCD MYOM3 PLXNA2 TLL2 TMEM238,negative regulation of skeletal muscle tissue growth|Golgi to secretory granule transport|cerebellar granule cell precursor tangential migration|hindbrain tangential cell migration|formamide metabolic process,0.0008735|0.0008735|0.0008735|0.001165|0.001456,1|1|1|1|1,1716|1716|1716|1144|858.1
636,6,0.4186,6.278,4786.0,0.001307,0.998474,ACAT2 ACR BIK RABL2B TEX9 VAV2,acrosome matrix dispersal|cholesterol metabolic process|secondary alcohol metabolic process|sterol metabolic process|cholesterol esterification,0.0006794|0.0007518|0.000876|0.000955|0.001698,1|1|1|1|1,2942|47.84|44.24|42.33|735.5
637,13,0.3897,30.39,8181.0,0.0036899999999999997,0.999993,COP1 DDA1 DET1 DUSP4 DUSP5 FOSL1 HIVEP1 JUN JUNB MAPK1 STK40 TRIB1 TRIB2,positive regulation of proteasomal ubiquitin-dependent protein catabolic process|positive regulation of ubiquitin-dependent protein catabolic process|positive regulation of proteasomal protein catabolic process|positive regulation of proteolysis involved in cellular protein catabolic process|regulation of proteasomal ubiquitin-dependent protein catabolic process,3.625e-09|8.341e-09|1.04e-08|2.218e-08|2.475e-08,5.718e-05|6.579e-05|5.468e-05|8.748e-05|7.809e-05,81.73|68.74|65.67|56.15|54.89
638,10,0.4116,18.52,7829.0,0.0023539999999999998,0.999933,BIVM CLYBL COL4A1 COL4A2 F7 KDELC1 PLA2G4A SLITRK5 ZIC2 ZIC5,collagen-activated tyrosine kinase receptor signaling pathway|collagen-activated signaling pathway|central nervous system development|response to carbon dioxide|positive regulation of cobalamin metabolic process,1.539e-05|2.299e-05|0.0005603|0.0008734|0.0008734,0.2428|0.1813|1|1|1,381.4|305.1|9.236|2288|2288
639,6,0.4031,6.047000000000001,5062.0,0.00119,0.998474,BLMH FAM171B FNDC11 HS3ST6 LAMP3 PREX2,homocysteine catabolic process|homocysteine metabolic process|sulfur amino acid catabolic process|response to interferon-alpha|blastocyst hatching,0.001165|0.004071|0.004071|0.00726|0.007839,1|1|1|1|1,1144|264|264|143|132
640,6,0.4156,6.235,4581.0,0.001355,0.998474,ATM BLOC1S4 CTAGE15 DCLRE1C SHLD1 UNC80,V(D)J recombination|somatic diversification of immune receptors via germline recombination within a single locus|somatic cell DNA recombination|somatic diversification of immune receptors|double-strand break repair via nonhomologous end joining,1.079e-05|4.188e-05|4.188e-05|7.275e-05|0.0001458,0.1703|0.3303|0.2202|0.2869|0.4601,429.1|208|208|156|109
641,9,0.4075,14.67,6877.0,0.002123,0.9998530000000001,LAMP3 RNF111 SCN7A STYXL1 TGFBR1 TGFBR2 TGFBR3 TMEM222 UBXN11,pathway-restricted SMAD protein phosphorylation|regulation of transforming growth factor beta receptor signaling pathway|regulation of cellular response to transforming growth factor beta stimulus|ventricular septum morphogenesis|regulation of cardiac muscle cell proliferation,3.218e-08|1.589e-07|1.748e-07|4.825e-07|7.05e-07,0.0005076|0.001253|0.000919|0.001903|0.002224,528.1|75.65|73.82|196.1|171.6
642,4,0.4466,2.679,3111.0,0.0008583,0.9929309999999999,BLVRB C8A HNRNPCL1 PRR22,"complement activation, alternative pathway|pigment catabolic process|porphyrin-containing compound catabolic process|tetrapyrrole catabolic process|heme catabolic process",0.003104|0.003297|0.003297|0.003297|0.003297,1|1|1|1|1,343.2|321.8|321.8|321.8|321.8
643,6,0.4084,6.126,4696.0,0.001299,0.998474,ACOT1 BLZF1 CAPS MMP16 RDH11 TAPBP,MHC class Ib protein complex assembly|peptide antigen stabilization|peptide stabilization|MHC class I protein complex assembly|vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane,0.0006794|0.0006794|0.0006794|0.001358|0.002376,1|1|1|1|1,2942|2942|2942|980.7|490.4
644,7,0.406,8.527000000000001,5851.0,0.001452,0.9992989999999999,AANAT BMP1 HOXD12 INA INTU TP53I3 XIRP2,embryonic digit morphogenesis|embryonic limb morphogenesis|embryonic appendage morphogenesis|limb morphogenesis|appendage morphogenesis,0.0001678|0.0006932|0.0006932|0.0009685|0.0009685,1|1|1|1|1,103.2|49.87|49.87|42.03|42.03
645,6,0.4405,6.607,4907.0,0.001341,0.998474,BMP3 FRZB LRRC66 RAPGEF4 SEPT10 SNTG1,negative regulation of hepatocyte differentiation|regulation of hepatocyte differentiation|convergent extension involved in organogenesis|regulation of synaptic vesicle cycle|cell-cell signaling,0.0005824|0.0008735|0.001746|0.002619|0.00289,1|1|1|1|1,3432|1716|686.5|429.1|9.153
646,5,0.4464,4.4639999999999995,3973.0,0.001119,0.996692,BMP5 DRD2 HS6ST3 PLCH2 THEMIS,endocrine system development|allantois development|positive regulation of glial cell-derived neurotrophic factor production|positive regulation of dopamine uptake involved in synaptic transmission|positive regulation of catecholamine uptake involved in synaptic transmission,0.0003609|0.000728|0.0009706|0.0009706|0.0009706,1|1|1|1|1,66.98|2060|1373|1373|1373
647,5,0.4218,4.218,3939.0,0.001067,0.996692,BMPER HECTD3 OR52A1 OR52A5 SLC5A2,alpha-glucoside transport|glucoside transport|glycoside transport|glucose import across plasma membrane|hexose import across plasma membrane,0.000728|0.0009706|0.001456|0.001456|0.001698,1|1|1|1|1,2060|1373|823.8|823.8|686.5
648,7,0.4246,8.916,5820.0,0.001526,0.9992989999999999,BMPR1B CAMK2N2 CASP10 CXCR2 GPBAR1 SPARC TEX44,cell surface bile acid receptor signaling pathway|interleukin-8-mediated signaling pathway|positive regulation of cholangiocyte proliferation|ovarian cumulus expansion|cellular response to interleukin-8,0.0007765|0.001164|0.001164|0.001552|0.001552,1|1|1|1|1,2574|1287|1287|858.1|858.1
649,11,0.4006,22.03,7709.0,0.0028420000000000003,0.999969,BMS1 DDX21 GBF1 HNRNPH1 NCL NOC3L NOLC1 PDCD11 RRP12 SUPV3L1 TIMM23,rRNA processing|rRNA metabolic process|RNA processing|ribosome biogenesis|ncRNA processing,3.786e-09|4.722e-09|7.096e-09|1.584e-08|7.389e-08,5.972e-05|3.725e-05|3.731e-05|6.247e-05|0.0002331,39.61|38.14|14.88|31.02|23.84
650,5,0.4456,4.456,3897.0,0.001139,0.996692,BNC1 FILIP1 MMP25 OR51Q1 WEE2,regulation of oocyte maturation|regulation of cell maturation|collagen catabolic process|collagen metabolic process|female pronucleus assembly,1.978e-06|1.946e-05|6.96e-05|0.000137|0.0008735,0.0312|0.1534|0.3659|0.5402|1,1144|312|159.7|112.5|1716
651,5,0.4498,4.498,3847.0,0.001165,0.996692,BNC2 ECHDC2 GNRH1 HAND1 PIGX,embryonic heart tube formation|cardiac left ventricle formation|response to prolactin|mesenchyme development|cardiac right ventricle formation,0.0004854|0.000728|0.0009706|0.001112|0.001213,1|1|1|1|1,4119|2060|1373|37.79|1030
652,5,0.4204,4.204,4025.0,0.001041,0.996692,BNIPL CSAD FADS1 GPR26 SLITRK6,L-cysteine catabolic process to taurine|L-cysteine catabolic process to hypotaurine|linear vestibuloocular reflex|oxoacid metabolic process|taurine biosynthetic process,0.0004854|0.0004854|0.0004854|0.00069|0.000728,1|1|1|1|1,4119|4119|4119|14.35|2060
653,5,0.4413,4.413,3852.0,0.001141,0.996692,ANKRD45 BOC CDC42BPB MCC SFXN1,serine import into mitochondrion|D-serine transport|L-serine transport|D-amino acid transport|serine transport,0.0009706|0.0009706|0.00194|0.002183|0.002667,1|1|1|1|1,1373|1373|588.4|514.9|411.9
